"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"CLNS^H","Colony NorthStar, Inc.","26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clns^h",
"CLNS^I","Colony NorthStar, Inc.","25.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clns^i",
"CXP","Columbia Property Trust, Inc.","21.55","$2.61B","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cxp",
"STK","Columbia Seligman Premium Technology Growth Fund, Inc","22.4","$344.27M","2009","n/a","n/a","http://www.nasdaq.com/symbol/stk",
"CCV","Comcast Corporation","25.71","n/a","2012","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccv",
"CCZ","Comcast Corporation","55.1","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccz",
"CMA","Comerica Incorporated","72.49","$12.75B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cma",
"CMA.WS","Comerica Incorporated","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cma.ws",
"FIX","Comfort Systems USA, Inc.","33.05","$1.23B","1997","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/fix",
"CMC","Commercial Metals Company","18.49","$2.14B","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/cmc",
"CBU","Community Bank System, Inc.","55.72","$2.82B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbu",
"CYH","Community Health Systems, Inc.","6.59","$755.81M","2000","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cyh",
"CHCT","Community Healthcare Trust Incorporated","25.32","$455.98M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chct",
"CIG","Comp En De Mn Cemig ADS","2.74","$3.45B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cig",
"CIG.C","Comp En De Mn Cemig ADS","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cig.c",
"CBD","Companhia Brasileira de Distribuicao","23.97","$6.38B","1997","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/cbd",
"SBS","Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp","10.93","$7.47B","2002","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sbs",
"ELP","Companhia Paranaense de Energia (COPEL)","8.4","$2.3B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elp",
"CCU","Compania Cervecerias Unidas, S.A.","26.5","$4.9B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/ccu",
"CODI","Compass Diversified Holdings","17.35","$1.04B","2006","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/codi",
"CODI^A","Compass Diversified Holdings","24.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/codi^a",
"CMP","Compass Minerals International, Inc.","69","$2.33B","2003","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/cmp",
"CRK","Comstock Resources, Inc.","6.78","$104.22M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crk",
"CAG","ConAgra Brands, Inc.","34.21","$14.25B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/cag",
"CXO","Concho Resources Inc.","128.66","$19.1B","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cxo",
"CCM","Concord Medical Services Holdings Limited","4","$173.46M","2009","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/ccm",
"CNDT","Conduent Incorporated","16.85","$3.53B","2016","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cndt",
"CNNX","Cone Midstream Partners LP","20","$1.27B","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/cnnx",
"COP","ConocoPhillips","45.61","$55.51B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cop",
"CNX","CONSOL Energy Inc.","15.45","$3.55B","1999","Energy","Coal Mining","http://www.nasdaq.com/symbol/cnx",
"ED","Consolidated Edison Inc","82.7","$25.25B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ed",
"STZ","Constellation Brands Inc","193.51","$37.79B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/stz",
"STZ.B","Constellation Brands Inc","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stz.b",
"CSTM","Constellium N.V.","8.3","$876.78M","2013","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/cstm",
"TCS","Container Store (The)","5.51","$266.06M","2013","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tcs",
"CBPX","Continental Building Products, Inc.","21.05","$825.6M","2014","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cbpx",
"CLR","Continental Resources, Inc.","32.75","$12.29B","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/clr",
"VLRS","Controladora Vuela Compania de Aviacion, S.A.B. de C.V.","13.58","$1.37B","2013","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/vlrs",
"CVG","Convergys Corporation","23.83","$2.24B","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/cvg",
"COO","Cooper Companies, Inc. (The)","244.27","$11.93B","n/a","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/coo",
"CTB","Cooper Tire & Rubber Company","36.1","$1.91B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ctb",
"CPS","Cooper-Standard Holdings Inc.","99.34","$1.77B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/cps",
"CPA","Copa Holdings, S.A.","126.38","$5.32B","2005","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/cpa",
"CLB","Core Laboratories N.V.","100.37","$4.43B","1995","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/clb",
"CXW","CoreCivic, Inc.","26.43","$3.12B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cxw",
"CLGX","CoreLogic, Inc.","45.4","$3.83B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/clgx",
"CORR","CorEnergy Infrastructure Trust, Inc.","36.1","$429.37M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/corr",
"CORR^A","CorEnergy Infrastructure Trust, Inc.","24.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/corr^a",
"COR","CoreSite Realty Corporation","110.48","$3.78B","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cor",
"COR^A","CoreSite Realty Corporation","25.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cor^a",
"GLW","Corning Incorporated","29.77","$26.89B","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/glw",
"GYC","Corporate Asset Backed Corp CABCO","23.9","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyc",
"OFC","Corporate Office Properties Trust","32.4","$3.22B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ofc",
"CZZ","Cosan Limited","7.35","$1.95B","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/czz",
"CMRE","Costamare Inc.","6.68","$707.02M","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/cmre",
"CMRE^B","Costamare Inc.","24.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cmre^b",
"CMRE^C","Costamare Inc.","24.7399","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cmre^c",
"CMRE^D","Costamare Inc.","25.07","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cmre^d",
"COTV","Cotiviti Holdings, Inc.","37.28","$3.42B","2016","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cotv",
"COT","Cott Corporation","15.4","$2.14B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/cot",
"COTY","Coty Inc.","20.18","$15.09B","2013","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/coty",
"CFC^B","Countrywide Financial Corporation","25.93","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfc^b",
"CUZ","Cousins Properties Incorporated","9.19","$3.86B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cuz",
"CVA","Covanta Holding Corporation","14.85","$1.95B","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/cva",
"CPF","CPB Inc.","30.6","$937.45M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cpf",
"CPL","CPFL Energia S.A.","17.16","$8.73B","2004","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cpl",
"CR","Crane Company","76.19","$4.53B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cr",
"CRD.A","Crawford & Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/crd.a",
"CRD.B","Crawford & Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/crd.b",
"BAP","Credicorp Ltd.","187.98","$17.74B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bap",
"CS","Credit Suisse Group","15.4","$39.32B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cs",
"CPG","Crescent Point Energy Corporation","7.63","$4.16B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cpg",
"CEQP","Crestwood Equity Partners LP","26.6","$1.85B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ceqp",
"CRH","CRH PLC","34.95","$29.09B","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/crh",
"CRT","Cross Timbers Royalty Trust","15.1","$90.6M","1992","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crt",
"CAPL","CrossAmerica Partners LP","27.26","$919.39M","2012","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/capl",
"CCI","Crown Castle International Corporation","101.81","$41.36B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cci",
"CCI^A","Crown Castle International Corporation","1076.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cci^a",
"CCK","Crown Holdings, Inc.","60.07","$8.11B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cck",
"CRY","CryoLife, Inc.","18.65","$623.77M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cry",
"CSRA","CSRA Inc.","32.39","$5.3B","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/csra",
"CSS","CSS Industries, Inc.","26.81","$243.82M","n/a","Consumer Services","Consumer: Greeting Cards","http://www.nasdaq.com/symbol/css",
"CTS","CTS Corporation","22.25","$732.77M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/cts",
"CUBE","CubeSmart","24.47","$4.41B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cube",
"CUB","Cubic Corporation","46.1","$1.25B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cub",
"CFR","Cullen/Frost Bankers, Inc.","92.79","$5.96B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfr",
"CFR^A","Cullen/Frost Bankers, Inc.","25.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfr^a",
"CULP","Culp, Inc.","30.35","$375.02M","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/culp",
"CMI","Cummins Inc.","157.78","$26.5B","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cmi",
"CW","Curtiss-Wright Corporation","96.18","$4.25B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cw",
"SRF","Cushing Energy Income Fund (The)","8.61","$21.31M","2012","n/a","n/a","http://www.nasdaq.com/symbol/srf",
"SZC","Cushing Renaissance Fund (The)","17.82","$107.89M","2012","n/a","n/a","http://www.nasdaq.com/symbol/szc",
"CUBI","Customers Bancorp, Inc","29.59","$909.32M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubi",
"CUBI^C","Customers Bancorp, Inc","27.1972","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cubi^c",
"CUBI^D","Customers Bancorp, Inc","26.8517","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cubi^d",
"CUBI^E","Customers Bancorp, Inc","26.61","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cubi^e",
"CUBI^F","Customers Bancorp, Inc","26.21","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cubi^f",
"CUBS","Customers Bancorp, Inc","26.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubs",
"CVI","CVR Energy Inc.","19.6","$1.7B","2007","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cvi",
"UAN","CVR Partners, LP","3.48","$394.22M","2011","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/uan",
"CVRR","CVR Refining, LP","7.85","$1.16B","2013","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cvrr",
"CVS","CVS Health Corporation","79.75","$81.25B","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/cvs",
"CELP","Cypress Energy Partners, L.P.","7.39","$87.78M","2014","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/celp",
"CYS","CYS Investments, Inc.","8.62","$1.31B","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cys",
"CYS^A","CYS Investments, Inc.","25.11","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cys^a",
"CYS^B","CYS Investments, Inc.","24.81","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cys^b",
"DHI","D.R. Horton, Inc.","36.45","$13.64B","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/dhi",
"CB","D/B/A Chubb Limited New","148.92","$69.3B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cb",
"DAN","Dana Incorporated","23.5","$3.4B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dan",
"DHR","Danaher Corporation","81.28","$56.46B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dhr",
"DAC","Danaos Corporation","1.95","$214.11M","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dac",
"DQ","DAQO New Energy Corp.","25.27","$265.82M","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/dq",
"DRI","Darden Restaurants, Inc.","84.56","$10.61B","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dri",
"DAR","Darling Ingredients Inc.","16.16","$2.66B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/dar",
"DVA","DaVita Inc.","58.46","$11.38B","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/dva",
"DCP","DCP Midstream LP","34.82","$4.99B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/dcp",
"DCT","DCT Industrial Trust Inc","56.84","$5.23B","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dct",
"DDR","DDR Corp.","9.98","$3.66B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ddr",
"DDR^A","DDR Corp.","26.955","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddr^a",
"DDR^J","DDR Corp.","25.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddr^j",
"DDR^K","DDR Corp.","25.54","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddr^k",
"DF","Dean Foods Company","14.94","$1.36B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/df",
"DECK","Deckers Outdoor Corporation","63.89","$2.04B","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/deck",
"DE","Deere & Company","128.98","$41.26B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/de",
"DEX","Delaware Enhanced Global Dividend","11.8101","$187.19M","2007","n/a","n/a","http://www.nasdaq.com/symbol/dex",
"DDF","Delaware Investments Dividend & Income Fund, Inc.","10.56","$81.19M","1993","n/a","n/a","http://www.nasdaq.com/symbol/ddf",
"DKL","Delek Logistics Partners, L.P.","33.4","$812.58M","2012","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/dkl",
"DK","Delek US Holdings, Inc.","26.28","$1.63B","2017","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/dk",
"DVMT","Dell Technologies Inc.","63.85","$12.97B","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/dvmt",
"DLPH","Delphi Automotive plc","91.02","$24.38B","2011","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dlph",
"DAL","Delta Air Lines, Inc.","50.01","$36.21B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/dal",
"DEL","Deltic Timber Corporation","72.94","$888.74M","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/del",
"DLX","Deluxe Corporation","71.46","$3.46B","n/a","Consumer Durables","Publishing","http://www.nasdaq.com/symbol/dlx",
"DNR","Denbury Resources Inc.","1.37","$545.72M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/dnr",
"DKT","Deutsch Bk Contingent Cap Tr V","26.91","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dkt",
"DB","Deutsche Bank AG","18.01","$37.2B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/db",
"DTK","Deutsche Bank AG","26.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dtk",
"DXB","Deutsche Bank AG","25.73","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dxb",
"DVN","Devon Energy Corporation","33.4","$17.56B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/dvn",
"DHX","DHI Group, Inc.","2.3","$115.94M","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/dhx",
"DHT","DHT Holdings, Inc.","4.06","$577.93M","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dht",
"DEO","Diageo plc","130.55","$82.14B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/deo",
